----------------------------------------------------------
initial solve
optimisation finished successfully after 135 iterations, 243 evaluations
optimisation finished successfully after 200 iterations, 320 evaluations
optimisation finished successfully after 200 iterations, 323 evaluations
optimisation finished successfully after 171 iterations, 269 evaluations
optimisation finished successfully after 158 iterations, 252 evaluations
optimisation finished successfully after 176 iterations, 279 evaluations
optimisation finished successfully after 160 iterations, 262 evaluations
optimisation finished successfully after 111 iterations, 229 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 280 iterations, 2000 evaluations
optimisation finished successfully after 67 iterations, 188 evaluations
optimisation finished successfully after 89 iterations, 226 evaluations
optimisation finished successfully after 60 iterations, 181 evaluations
optimisation finished successfully after 120 iterations, 276 evaluations
optimisation finished successfully after 51 iterations, 156 evaluations
optimisation finished successfully after 59 iterations, 163 evaluations
optimisation finished successfully after 123 iterations, 232 evaluations
optimisation finished successfully after 68 iterations, 168 evaluations
optimisation finished successfully after 63 iterations, 165 evaluations
optimisation finished successfully after 155 iterations, 289 evaluations
optimisation finished successfully after 132 iterations, 254 evaluations
optimisation finished successfully after 81 iterations, 188 evaluations
optimisation finished successfully after 111 iterations, 226 evaluations
optimisation finished successfully after 116 iterations, 233 evaluations
optimisation finished successfully after 88 iterations, 184 evaluations
optimisation finished successfully after 71 iterations, 168 evaluations
optimisation finished successfully after 79 iterations, 183 evaluations
optimisation finished successfully after 69 iterations, 163 evaluations
optimisation finished successfully after 80 iterations, 177 evaluations
optimisation finished successfully after 119 iterations, 243 evaluations
optimisation finished successfully after 141 iterations, 258 evaluations
optimisation finished successfully after 96 iterations, 219 evaluations
optimisation finished successfully after 105 iterations, 220 evaluations
optimisation finished successfully after 87 iterations, 199 evaluations
optimisation finished successfully after 96 iterations, 205 evaluations
optimisation finished successfully after 150 iterations, 260 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 281 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 234 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 280 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 248 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 287 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 271 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 680 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 573 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 748 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 307 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 413 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 654 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 308 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 300 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 436 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 364 iterations, 2000 evaluations
optimisation finished successfully after 193 iterations, 326 evaluations
optimisation finished successfully after 265 iterations, 432 evaluations
optimisation finished successfully after 239 iterations, 400 evaluations
optimisation finished successfully after 188 iterations, 316 evaluations
optimisation finished successfully after 201 iterations, 346 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 623 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 361 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 279 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 266 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 832 iterations, 2000 evaluations
optimisation finished successfully after 326 iterations, 518 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 296 iterations, 2000 evaluations
optimisation finished successfully after 200 iterations, 322 evaluations
optimisation finished successfully after 227 iterations, 372 evaluations
optimisation finished successfully after 308 iterations, 488 evaluations
optimisation finished successfully after 178 iterations, 302 evaluations
optimisation finished successfully after 187 iterations, 316 evaluations
optimisation finished successfully after 194 iterations, 321 evaluations
optimisation finished successfully after 250 iterations, 404 evaluations
optimisation finished successfully after 309 iterations, 487 evaluations
optimisation finished successfully after 174 iterations, 292 evaluations
optimisation finished successfully after 203 iterations, 324 evaluations
optimisation finished successfully after 246 iterations, 417 evaluations
optimisation finished successfully after 361 iterations, 554 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 334 iterations, 2000 evaluations
optimisation finished successfully after 198 iterations, 328 evaluations
optimisation finished successfully after 182 iterations, 313 evaluations
optimisation finished successfully after 160 iterations, 266 evaluations
optimisation finished successfully after 142 iterations, 247 evaluations
optimisation finished successfully after 119 iterations, 238 evaluations
optimisation finished successfully after 121 iterations, 237 evaluations
optimisation finished successfully after 80 iterations, 205 evaluations
optimisation finished successfully after 108 iterations, 227 evaluations
optimisation finished successfully after 61 iterations, 161 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 278 iterations, 2000 evaluations
optimisation finished successfully after 221 iterations, 385 evaluations
optimisation finished successfully after 72 iterations, 174 evaluations
optimisation finished successfully after 85 iterations, 186 evaluations
optimisation finished successfully after 99 iterations, 224 evaluations
optimisation finished successfully after 102 iterations, 222 evaluations
optimisation finished successfully after 129 iterations, 259 evaluations
optimisation finished successfully after 114 iterations, 232 evaluations
optimisation finished successfully after 108 iterations, 219 evaluations
optimisation finished successfully after 133 iterations, 260 evaluations
optimisation finished successfully after 117 iterations, 237 evaluations
optimisation finished successfully after 87 iterations, 198 evaluations
optimisation finished successfully after 66 iterations, 168 evaluations
optimisation finished successfully after 92 iterations, 212 evaluations
optimisation finished successfully after 249 iterations, 429 evaluations
optimisation finished successfully after 353 iterations, 600 evaluations
optimisation finished successfully after 72 iterations, 195 evaluations
optimisation finished successfully after 91 iterations, 203 evaluations
optimisation finished successfully after 89 iterations, 205 evaluations
optimisation finished successfully after 95 iterations, 207 evaluations
optimisation finished successfully after 112 iterations, 226 evaluations
optimisation finished successfully after 77 iterations, 189 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 269 iterations, 2000 evaluations
optimisation finished successfully after 143 iterations, 273 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 301 iterations, 2000 evaluations
optimisation finished successfully after 100 iterations, 210 evaluations
optimisation finished successfully after 101 iterations, 203 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 286 iterations, 2000 evaluations
optimisation finished successfully after 130 iterations, 300 evaluations
optimisation finished successfully after 135 iterations, 253 evaluations
optimisation finished successfully after 89 iterations, 216 evaluations
optimisation finished successfully after 121 iterations, 239 evaluations
optimisation finished successfully after 104 iterations, 238 evaluations
optimisation finished successfully after 113 iterations, 243 evaluations
optimisation finished successfully after 54 iterations, 168 evaluations
optimisation finished successfully after 77 iterations, 199 evaluations
optimisation finished successfully after 145 iterations, 294 evaluations
optimisation finished successfully after 245 iterations, 413 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 517 iterations, 2000 evaluations
optimisation finished successfully after 143 iterations, 259 evaluations
optimisation finished successfully after 200 iterations, 357 evaluations
optimisation finished successfully after 165 iterations, 315 evaluations
optimisation finished successfully after 97 iterations, 202 evaluations
optimisation finished successfully after 104 iterations, 216 evaluations
optimisation finished successfully after 105 iterations, 210 evaluations
optimisation finished successfully after 119 iterations, 240 evaluations
optimisation finished successfully after 85 iterations, 200 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 315 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 283 iterations, 2000 evaluations
optimisation finished successfully after 87 iterations, 194 evaluations
optimisation finished successfully after 83 iterations, 190 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 242 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 487 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 285 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 268 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 240 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 303 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 245 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 216 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 238 iterations, 2000 evaluations
optimisation finished successfully after 313 iterations, 551 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 207 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 222 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 204 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 203 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 207 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 233 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 248 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 226 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 204 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 243 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 260 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 224 iterations, 2000 evaluations
optimisation finished successfully after 136 iterations, 257 evaluations
optimisation finished successfully after 198 iterations, 349 evaluations
optimisation finished successfully after 25 iterations, 125 evaluations
optimisation finished successfully after 87 iterations, 199 evaluations
optimisation finished successfully after 37 iterations, 133 evaluations
optimisation finished successfully after 82 iterations, 181 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 583 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 255 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 223 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 368 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 236 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 370 iterations, 2000 evaluations
optimisation finished successfully after 56 iterations, 166 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 287 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 240 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 275 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 364 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 257 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 360 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 227 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 232 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 377 iterations, 2000 evaluations
optimisation finished successfully after 128 iterations, 273 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 245 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 217 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 191 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 187 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 237 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 230 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 212 iterations, 2000 evaluations
optimisation finished successfully after 236 iterations, 403 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 236 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 226 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 276 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 245 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 225 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 250 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 221 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 224 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 215 iterations, 2000 evaluations
optimisation finished successfully after 236 iterations, 414 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 261 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 246 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 354 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 316 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 352 iterations, 2000 evaluations
optimisation finished successfully after 140 iterations, 238 evaluations
optimisation finished successfully after 222 iterations, 351 evaluations
optimisation finished successfully after 155 iterations, 255 evaluations
optimisation finished successfully after 185 iterations, 298 evaluations
optimisation finished successfully after 163 iterations, 264 evaluations
optimisation finished successfully after 112 iterations, 215 evaluations
optimisation finished successfully after 127 iterations, 236 evaluations
optimisation finished successfully after 201 iterations, 363 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 200 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 219 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 534 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 616 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 414 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 296 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 682 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 818 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 650 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 262 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 282 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 422 iterations, 2000 evaluations
optimisation finished successfully after 324 iterations, 529 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 336 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 278 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 454 iterations, 2000 evaluations
optimisation finished successfully after 637 iterations, 943 evaluations
optimisation finished successfully after 420 iterations, 692 evaluations
optimisation finished successfully after 521 iterations, 830 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 708 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 285 iterations, 2000 evaluations
optimisation finished successfully after 203 iterations, 431 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 325 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 353 iterations, 2000 evaluations
optimisation finished successfully after 203 iterations, 446 evaluations
optimisation finished successfully after 228 iterations, 463 evaluations
optimisation finished successfully after 202 iterations, 403 evaluations
optimisation finished successfully after 221 iterations, 441 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 322 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 451 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 408 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 365 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 492 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 497 iterations, 2000 evaluations
optimisation finished successfully after 462 iterations, 722 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 583 iterations, 2000 evaluations
optimisation finished successfully after 268 iterations, 493 evaluations
optimisation finished successfully after 175 iterations, 307 evaluations
optimisation finished successfully after 223 iterations, 431 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 593 iterations, 2000 evaluations
optimisation finished successfully after 627 iterations, 923 evaluations
optimisation finished successfully after 232 iterations, 423 evaluations
optimisation finished successfully after 274 iterations, 486 evaluations
optimisation finished successfully after 254 iterations, 444 evaluations
optimisation finished successfully after 221 iterations, 374 evaluations
optimisation finished successfully after 259 iterations, 466 evaluations
optimisation finished successfully after 240 iterations, 392 evaluations
optimisation finished successfully after 170 iterations, 298 evaluations
optimisation finished successfully after 288 iterations, 520 evaluations
optimisation finished successfully after 184 iterations, 320 evaluations
optimisation finished successfully after 240 iterations, 430 evaluations
optimisation finished successfully after 245 iterations, 427 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 386 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 566 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 359 iterations, 2000 evaluations
optimisation finished successfully after 342 iterations, 544 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 736 iterations, 2000 evaluations
optimisation finished successfully after 231 iterations, 437 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 435 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 466 iterations, 2000 evaluations
optimisation finished successfully after 353 iterations, 574 evaluations
optimisation finished successfully after 299 iterations, 492 evaluations
optimisation finished successfully after 402 iterations, 635 evaluations
optimisation finished successfully after 432 iterations, 689 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 893 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 666 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 795 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 435 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 776 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 543 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 859 iterations, 2000 evaluations
optimisation finished successfully after 583 iterations, 900 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 341 iterations, 2000 evaluations
optimisation finished successfully after 227 iterations, 422 evaluations
optimisation finished successfully after 290 iterations, 481 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 491 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 338 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 400 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 809 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 516 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 412 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 699 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 283 iterations, 2000 evaluations
optimisation finished successfully after 223 iterations, 468 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 353 iterations, 2000 evaluations
optimisation finished successfully after 194 iterations, 420 evaluations
optimisation finished successfully after 243 iterations, 502 evaluations
optimisation finished successfully after 276 iterations, 528 evaluations
optimisation finished successfully after 274 iterations, 502 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 432 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 379 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 709 iterations, 2000 evaluations
optimisation finished successfully after 331 iterations, 528 evaluations
optimisation finished successfully after 247 iterations, 429 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 490 iterations, 2000 evaluations
optimisation finished successfully after 316 iterations, 504 evaluations
optimisation finished successfully after 306 iterations, 488 evaluations
optimisation finished successfully after 186 iterations, 325 evaluations
optimisation finished successfully after 297 iterations, 492 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 422 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 394 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 306 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 612 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 294 iterations, 2000 evaluations
optimisation finished successfully after 434 iterations, 681 evaluations
optimisation finished successfully after 355 iterations, 568 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 477 iterations, 2000 evaluations
optimisation finished successfully after 318 iterations, 517 evaluations
optimisation finished successfully after 192 iterations, 330 evaluations
optimisation finished successfully after 343 iterations, 541 evaluations
optimisation finished successfully after 232 iterations, 386 evaluations
optimisation finished successfully after 334 iterations, 544 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 486 iterations, 2000 evaluations
optimisation finished successfully after 251 iterations, 405 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 309 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 286 iterations, 2000 evaluations
optimisation finished successfully after 349 iterations, 572 evaluations
optimisation finished successfully after 335 iterations, 532 evaluations
optimisation finished successfully after 415 iterations, 647 evaluations
optimisation finished successfully after 308 iterations, 508 evaluations
optimisation finished successfully after 349 iterations, 558 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 324 iterations, 2000 evaluations
optimisation finished successfully after 331 iterations, 538 evaluations
optimisation finished successfully after 301 iterations, 521 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 319 iterations, 2000 evaluations
optimisation finished successfully after 293 iterations, 479 evaluations
optimisation finished successfully after 258 iterations, 420 evaluations
optimisation finished successfully after 277 iterations, 449 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 318 iterations, 2000 evaluations
optimisation finished successfully after 195 iterations, 337 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 299 iterations, 2000 evaluations
optimisation finished successfully after 318 iterations, 573 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 304 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 334 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 414 iterations, 2000 evaluations
optimisation finished successfully after 516 iterations, 805 evaluations
optimisation finished successfully after 469 iterations, 729 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 367 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 294 iterations, 2000 evaluations
optimisation finished successfully after 316 iterations, 545 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 277 iterations, 2000 evaluations
optimisation finished successfully after 430 iterations, 727 evaluations
optimisation finished successfully after 310 iterations, 530 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 315 iterations, 2000 evaluations
optimisation finished successfully after 269 iterations, 515 evaluations
optimisation finished successfully after 256 iterations, 510 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 326 iterations, 2000 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 375 iterations, 2000 evaluations
optimisation finished successfully after 216 iterations, 448 evaluations
optimisation finished successfully after 362 iterations, 594 evaluations
optimisation finished successfully after 319 iterations, 555 evaluations
optimisation finished successfully after 413 iterations, 658 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 634 iterations, 2000 evaluations
optimisation finished successfully after 249 iterations, 460 evaluations
optimisation finished successfully after 528 iterations, 830 evaluations
optimisation finished successfully after 237 iterations, 388 evaluations
optimisation finished successfully after 284 iterations, 476 evaluations
optimisation finished successfully after 290 iterations, 477 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 353 iterations, 2000 evaluations
optimisation finished successfully after 298 iterations, 490 evaluations
optimisation finished successfully after 148 iterations, 271 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 278 iterations, 2000 evaluations
optimisation finished successfully after 513 iterations, 793 evaluations
optimisation finished successfully after 305 iterations, 499 evaluations
optimisation finished successfully after 672 iterations, 1033 evaluations
optimisation finished successfully after 212 iterations, 357 evaluations
optimisation finished successfully after 270 iterations, 434 evaluations
optimisation finished successfully after 371 iterations, 577 evaluations
optimisation finished successfully after 399 iterations, 653 evaluations
optimisation finished successfully after 228 iterations, 385 evaluations
optimisation finished successfully after 328 iterations, 524 evaluations
optimisation finished successfully after 168 iterations, 296 evaluations
optimisation finished successfully after 361 iterations, 613 evaluations
optimisation finished successfully after 209 iterations, 386 evaluations
optimisation finished successfully after 322 iterations, 516 evaluations
optimisation finished successfully after 344 iterations, 553 evaluations
optimisation failed with message Maximum number of function evaluations has been exceeded. after 705 iterations, 2000 evaluations
optimisation finished successfully after 313 iterations, 550 evaluations
